lon,lat,spring_delta_ndvi
-112.0299694,32.49405967,19.09
-113.3120778,32.39454049,28.247
-113.2069639,32.41074016,16.663
-113.1018074,32.4268418,21.975
-112.9966085,32.44284535,21.37
-112.8913675,32.45875076,26.299
-112.7860847,32.47455798,29.102
-112.6807601,32.49026697,23.662
-113.3314585,32.48273919,28.072
-113.2262321,32.49895442,21.558
-110.5168672,32.51792585,11.09
-111.2735316,32.50851642,15.024
-111.1678781,32.5228173,13.776
-111.0621867,32.53701939,23.088
-110.9564577,32.55112267,21.711
-110.8506913,32.56512707,17.097
-110.7448879,32.57903257,19.204
-110.6390476,32.5928391,26.732
-110.5331707,32.60654664,13.578
-111.9244737,32.50906514,16.239
-111.8189384,32.52397207,14.051
-111.7133637,32.53878042,15.248
-111.6077498,32.55349013,23.737
-111.5020971,32.56810117,19.054
-111.3964056,32.58261348,24.605
-111.2906757,32.59702701,28.9
-111.1849077,32.61134173,18.701
-111.0791016,32.62555759,20.061
-110.9732579,32.63967453,27.596
-110.8673766,32.65369253,23.812
-110.7614582,32.66761152,23.411
-110.6555028,32.68143147,20.988
-110.5495106,32.69515234,18.278
-112.1535209,32.56733666,18.562
-112.0479514,32.58245521,19.691
-111.9423419,32.59747519,22.77
-111.8366926,32.61239653,12.775
-111.7310038,32.62721921,9.076
-111.6252757,32.64194317,10.63
-111.5195085,32.65656837,25.012
-111.4137026,32.67109475,26.806
-111.3078581,32.68552228,28.725
-111.2019752,32.6998509,16.997
-111.0960543,32.71408058,16.1
-110.9900955,32.72821126,24.791
-110.8840992,32.74224289,30.086
-110.7780655,32.75617545,28.318
-110.6719947,32.77000887,21.102
-110.565887,32.78374312,24.333
-110.4597427,32.79737815,17.79
-112.1716569,32.65570198,13.619
-112.0659734,32.67083518,17.698
-111.9602498,32.68586971,18.413
-111.8544863,32.70080554,14.919
-111.7486831,32.71564261,7.816
-111.6428405,32.73038088,11.97
-111.5369588,32.74502029,11.301
-111.4310381,32.75956081,20.575
-111.3250787,32.77400239,30.624
-111.2190809,32.78834498,21.982
-111.1130448,32.80258853,22.528
-111.0069708,32.816733,28.101
-110.9008591,32.83077834,30.88
-110.7947099,32.84472451,28.61
-110.6885234,32.85857146,22.717
-110.5823,32.87231915,26.938
-110.4760398,32.88596753,20.69
-112.1898333,32.74405183,10.105
-112.0840356,32.75919973,17.116
-111.9781976,32.77424889,15.566
-111.8723197,32.78919925,9.931
-111.7664019,32.80405078,6.5
-111.6604446,32.81880341,12.402
-111.554448,32.83345711,11.201
-111.4484123,32.84801183,11.941
-111.3423378,32.86246752,26.643
-111.2362247,32.87682413,27.454
-111.1300733,32.89108161,25.34
-111.0238838,32.90523993,31.877
-110.9176564,32.91929903,33.381
-110.8113915,32.93325887,29.428
-110.7050892,32.94711941,24.551
-110.5987497,32.9608806,33.543
-110.4923735,32.97454239,28.394
-112.102138,32.84754904,15.017
-111.9961855,32.86261288,15.104
-111.8901928,32.87757785,13.596
-111.7841602,32.89244389,1.58
-111.678088,32.90721095,9.887
-111.5719762,32.92187899,11.575
-111.4658253,32.93644796,12.748
-111.3596355,32.95091782,23.209
-111.2534069,32.96528851,24.11
-111.1471399,32.97955999,21.761
-111.0408346,32.99373222,27.528
-110.9344914,33.00780514,28.483
-110.8281104,33.02177872,29.057
-110.721692,33.0356529,30.763
-110.6152364,33.04942764,30.643
-110.5087437,33.06310289,20.587
-112.1202809,32.93588326,18.289
-111.9081059,32.96594149,10.75
-111.8019582,32.9808221,5.018
-111.6957707,32.99560365,5.149
-111.5895437,33.0102861,10.083
-111.4832773,33.02486939,7.258
-111.3769718,33.03935347,5.912
-111.2706275,33.05373831,15.779
-111.1642446,33.06802384,19.977
-111.0578234,33.08221004,23.692
-110.9513641,33.09629684,24.536
-110.63176,33.13796044,24.327
-110.5251507,33.15164922,32.259
-112.1384643,33.02420258,15.484
-112.0322819,33.03929598,17.846
-111.9260591,33.05429034,17.283
-111.819796,33.06918559,2.151
-111.7134931,33.08398169,9.619
-111.6071505,33.0986786,8.451
-111.5007684,33.11327627,16.593
-111.394347,33.12777465,16.273
-111.2878868,33.14217368,14.082
-111.1813878,33.15647333,20.827
-111.0748503,33.17067355,24.252
-110.9682746,33.18477429,24.466
-112.1566883,33.11250715,16.218
-112.0503906,33.12761543,19.275
-111.9440524,33.14262457,12.903
-111.8376738,33.15753452,13.042
-111.7312552,33.17234524,10.084
-111.6247967,33.18705667,14.953
-111.5182986,33.20166878,13.392
-111.4117612,33.2161815,18.771
-111.3051847,33.2305948,16.983
-111.1985694,33.24490863,24.735
-111.0919154,33.25912293,19.651
-110.9852231,33.27323766,19.385
-112.1749532,33.20079714,19.446
-111.5358682,33.29004708,19.018
-111.4292145,33.30457422,22.079
-111.3225215,33.31900184,21.481
-111.2157896,33.3333299,25.363
-111.1090189,33.34755835,21.77
-111.0022098,33.36168714,12.226
-111.5534773,33.37841135,22.767
-111.446707,33.39295296,19.75
-111.3398973,33.40739496,19.828
-111.2330485,33.42173732,-0.388
-111.1261609,33.43597997,-9.854
-110.5167195,31.33725481,24.959
-111.0540774,31.35640854,23.998
-110.9498909,31.37053466,27.628
-110.8456681,31.38456309,30.801
-110.7414093,31.39849379,21.722
-110.6371148,31.41232671,27.764
-110.5327847,31.42606181,27.395
-111.2792221,31.41656186,24.916
-111.1749975,31.43089651,14.747
-111.0707362,31.44513347,26.388
-110.9664382,31.45927269,22.881
-110.8621039,31.47331414,30.645
-110.7577335,31.48725778,24.016
-110.6533271,31.50110356,30.496
-110.5488851,31.51485143,23.205
-111.2961405,31.50524275,22.733
-111.1918045,31.51959072,20.62
-111.0874316,31.53384092,22.365
-110.983022,31.5479933,22.623
-110.8785759,31.56204783,29.273
-110.7740935,31.57600446,30.357
-110.6695752,31.58986315,23.628
-110.565021,31.60362386,28.237
-110.4604313,31.61728654,31.177
-111.1041638,31.62253105,16.219
-110.9996423,31.63669665,25.696
-110.8950841,31.65076431,25.465
-110.7904896,31.66473399,18.692
-110.685859,31.67860565,28.785
-110.5811924,31.69237924,33.317
-110.4764902,31.70605473,27.485
-111.1209328,31.71120404,21.834
-111.0162991,31.72538291,23.798
-112.3225574,33.90661247,24.236
-111.5702639,34.01122717,22.466
-112.5559971,33.96395794,29.44
-112.4486176,33.97941835,32.859
-112.3411957,33.99477884,25.877
-112.2337316,34.01003937,21.459
-112.0186778,34.0402603,18.466
-111.9110887,34.0552206,16.362
-111.8034583,34.07008073,20.633
-111.695787,34.08484063,22.937
-111.588075,34.09950026,18.482
-111.4803226,34.11405955,16.564
-112.8971468,34.00505195,42.329
-112.7897788,34.02082783,31.864
-112.6823675,34.03650387,25.725
-112.5749132,34.05208,27.22
-112.467416,34.06755617,31.179
-112.3598762,34.08293234,24.945
-112.2522941,34.09820844,21.385
-112.1446699,34.11338443,25.477
-112.0370039,34.12846026,23.161
-111.9292963,34.14343588,14.617
-111.8215473,34.15831122,21.056
-111.7137573,34.17308625,23.367
-113.2386518,34.0451381,38.547
-113.1312983,34.06122958,44.267
-113.0239005,34.07722127,47.212
-112.9164587,34.09311314,33.896
-112.8089732,34.10890511,34.876
-112.7014443,34.12459715,26.974
-112.5938721,34.1401892,23.96
-112.4862569,34.15568121,23.771
-112.378599,34.17107311,17.473
-112.2708987,34.18636486,18.399
-112.1631561,34.20155641,33.758
-112.0553715,34.21664771,25.413
-111.9475452,34.2316387,20.114
-111.8396775,34.24652933,16.469
-111.7317685,34.26131955,16.476
-113.25836,34.13313737,30.9
-113.1508891,34.14924528,32.793
-113.0433738,34.16525332,38.182
-112.9358144,34.18116144,29.495
-112.8282111,34.19696958,29.201
-112.7205642,34.2126777,18.102
-112.612874,34.22828573,22.301
-112.5051406,34.24379363,24.95
-112.3973643,34.25920134,7.738
-112.2895455,34.27450881,26.096
-112.1816842,34.28971598,38.431
-112.0737809,34.30482281,26.931
-111.9658356,34.31982924,24.89
-111.8578488,34.33473521,18.724
-111.7498206,34.34954069,20.081
-113.2781127,34.22112372,27.764
-113.1705242,34.23724813,31.626
-113.0628912,34.25327258,24.717
-112.9552139,34.26919703,26.699
-112.8474926,34.28502141,20.569
-112.7397276,34.30074567,19.95
-112.631919,34.31636975,27.122
-112.5240671,34.33189362,20.169
-112.4161723,34.3473172,14.954
-112.3082346,34.36264045,17.401
-112.2002545,34.37786331,31.079
-112.0922321,34.39298573,38.81
-111.9841677,34.40800767,29.094
-111.8760615,34.42292906,17.817
-111.7679139,34.43774985,25.014
-111.659725,34.45247,16.624
-113.2979102,34.30909732,30.432
-113.1902039,34.3252383,29.122
-113.0824529,34.34127924,25.68
-112.9746575,34.35722007,29.131
-112.8668179,34.37306076,24.542
-112.7589344,34.38880123,24.486
-112.6510073,34.40444144,25.587
-112.5430367,34.41998133,19.057
-112.3269663,34.45075995,20.67
-112.218867,34.46599857,25.321
-112.1107253,34.48113666,38.991
-112.0025414,34.49617416,27.356
-111.8943157,34.51111103,18.111
-111.7860483,34.52594721,30.953
-111.6777396,34.54068265,22.01
-111.5693897,34.5553173,11.053
-113.3177527,34.39705834,26.812
-113.2099283,34.41321596,23.638
-113.102059,34.42927345,24.612
-112.9941452,34.44523075,21.176
-112.8861871,34.46108781,28.841
-112.7781849,34.47684456,23.137
-112.6701389,34.49250096,19.807
-112.5620494,34.50805695,14.04
-112.4539165,34.52351248,13.993
-112.3457406,34.53886749,24.08
-112.2375219,34.55412193,27.594
-112.1292606,34.56927575,19.711
-112.0209571,34.5843289,20.955
-111.9126115,34.59928131,27.169
-111.8042242,34.61413294,17.134
-111.6957953,34.62888374,18.34
-111.5873252,34.64353366,12.439
-113.2296974,34.50118129,28.9
-113.1217097,34.5172554,23.526
-113.0136773,34.53322923,24.68
-112.9056004,34.54910273,20.542
-112.7974793,34.56487583,17.636
-112.6893142,34.58054849,20.9
-112.5811054,34.59612065,15.906
-112.4728532,34.61159225,17.239
-112.3645577,34.62696325,22.743
-112.2562193,34.64223358,33.244
-112.1478383,34.65740319,17.177
-112.0394148,34.67247204,25.812
-111.9309491,34.68744007,19.882
-111.8224415,34.70230721,21.16
-111.7138923,34.71707344,19.946
-111.6053016,34.73173868,11.651
-113.2495116,34.58913444,21.567
-113.1414051,34.60522525,18.526
-113.0332538,34.62121568,16.035
-112.9250579,34.63710569,18.083
-112.8168176,34.65289521,10.411
-112.7085332,34.6685842,16.489
-112.6002049,34.68417259,18.886
-112.491833,34.69966034,27.589
-112.3834178,34.71504739,35.689
-112.2749595,34.73033367,28.076
-112.1664583,34.74551916,14.611
-112.0579146,34.76060377,22.297
-111.9493286,34.77558747,19.522
-111.8407005,34.79047021,13.517
-113.2693709,34.6770756,23.689
-113.1611454,34.69318317,20.771
-113.052875,34.70919028,11.644
-112.9445597,34.72509686,-2.911
-112.8362,34.74090288,3.49
-112.727796,34.75660826,11.502
-112.619348,34.77221296,21.676
-112.5108562,34.78771692,20.897
-112.4023209,34.80312008,25.472
-112.2937425,34.8184224,15.383
-112.185121,34.83362381,17.007
-112.0764568,34.84872426,17.236
-111.9677502,34.86372371,17.118
-111.8590013,34.87862209,7.88
-113.2892754,34.76500493,36.416
-113.1809307,34.78112934,19.695
-113.0725409,34.79715319,11.685
-112.9641061,34.81307643,6.722
-112.8556266,34.828899,8.275
-112.7471028,34.84462085,16.068
-112.6385348,34.86024192,28.06
-112.5299229,34.87576216,20.239
-112.4212673,34.89118151,13.363
-112.3125684,34.90649992,13.63
-112.2038264,34.92171733,12.939
-112.0950414,34.93683369,8.861
-111.9862139,34.95184895,11.786
-111.877344,34.96676304,8.67
-113.3092254,34.85292261,24.288
-113.2007612,34.86906392,15.96
-113.0922517,34.88510459,8.466
-112.9836971,34.90104455,10.585
-112.8750977,34.91688375,13.679
-112.7664538,34.93262214,14.971
-112.6577655,34.94825965,28.144
-112.5490332,34.96379624,22.094
-112.4402571,34.97923185,11.358
-113.3292209,34.94082881,20.011
-113.220637,34.9569871,11.996
-113.1120076,34.97304465,9.817
-113.003333,34.9890014,14.847
-112.8946134,35.0048573,7.152
-112.785849,35.0206123,12.274
-112.6770403,35.03626633,28.362
-112.5681873,35.05181933,9.587
-112.4592904,35.06727127,12.452
-112.3503498,35.08262207,12.963
-113.2405583,35.04489903,18.648
-113.1318087,35.06097354,14.376
-113.0230138,35.07694716,18.504
-112.9141737,35.09281983,13.225
-112.8052888,35.1085915,11.756
-112.6963592,35.12426212,21.409
-112.5873854,35.13983161,7.25
-112.4783674,35.15529994,9.34
-113.2605252,35.13279991,10.679
-113.1516552,35.14889145,12.379
-113.0427397,35.164882,10.63
-112.9337789,35.18077152,16.877
-112.8247731,35.19655993,17.872
-112.7157226,35.2122472,12.933
-112.6066275,35.22783326,13.91
-113.2805379,35.22068989,11.131
-113.1715473,35.23679853,11.225
-113.0625109,35.25280609,10.352
-112.9534292,35.26871252,8.621
-112.8443022,35.28451776,7.821
-112.7351304,35.30022175,13.198
-113.3005966,35.30856916,11.179
-113.191485,35.32469498,13.559
-113.0823276,35.34071962,9.655
-112.9731246,35.35664303,12.52
-113.3207013,35.39643789,15.323
-113.2114686,35.41258095,11.815
-113.1021898,35.42862275,12.355
-113.2314981,35.50045664,13.219
-113.4636207,32.09724576,18.9
-113.3589278,32.11359458,14.638
-113.692576,32.15244119,38.152
-113.5878578,32.16900093,16.633
-113.4830964,32.185463,22.398
-113.378292,32.20182734,21.438
-113.8171037,32.22393702,33.644
-113.7123177,32.24061021,33.294
-113.6074881,32.2571857,30.108
-113.5026151,32.27366344,26.797
-113.397699,32.29004338,20.568
-114.0466635,32.27840205,31.712
-113.9418542,32.29528655,35.836
-113.8370006,32.31207337,34.363
-113.732103,32.32876246,30.558
-113.6271618,32.34535377,33.015
-113.522177,32.36184724,30.311
-113.4171489,32.37824284,20.577
-114.1717037,32.34949123,35.45
-114.0668274,32.36648956,34.719
-113.9619066,32.38339018,34.127
-113.8569414,32.40019305,44.278
-113.7519321,32.4168981,40.715
-113.6468789,32.43350529,34.815
-113.5417821,32.45001457,23.744
-113.4366419,32.46642589,16.727
-114.2969665,32.42043348,22.43
-114.1920237,32.43754581,30.757
-114.0870358,32.45456042,31.955
-113.9820033,32.47147723,32.791
-113.8769263,32.48829621,31.698
-113.771805,32.5050173,34.223
-113.6666397,32.52164044,33.835
-113.5614307,32.53816559,34.901
-113.456178,32.5545927,19.491
-113.350882,32.5709217,22.329
-114.6323338,32.45648249,0.851
-114.4224523,32.49122858,35.572
-114.3174431,32.50845509,31.551
-114.2123886,32.52558385,36.884
-114.107289,32.54261479,27.814
-114.0021445,32.55954787,31.526
-113.8969554,32.57638303,32.748
-113.791722,32.59312021,24.484
-113.6864443,32.60975937,38.904
-113.5811228,32.62630046,37.005
-113.4757575,32.64274342,22.992
-113.3703487,32.6590882,24.547
-114.7581734,32.52690141,0.551
-114.6531903,32.54443769,3.388
-114.548161,32.56187629,8.13
-114.4430858,32.57921716,23.58
-114.3379649,32.59646024,42.124
-114.2327985,32.61360549,27.622
-114.127587,32.63065284,19.668
-114.0223304,32.64760225,18.545
-113.917029,32.66445365,24.396
-113.8116831,32.68120701,30.355
-113.7062929,32.69786225,32.804
-113.6008586,32.71441935,35.419
-113.4953804,32.73087823,27.623
-113.3898587,32.74723885,36.502
-114.6740929,32.63237638,2.156
-114.568952,32.64983178,3.385
-114.463765,32.66718937,21.173
-114.3585322,32.68444909,30.761
-114.2532538,32.70161089,18.742
-114.14793,32.71867473,10.898
-114.042561,32.73564053,8.172
-113.9371471,32.75250825,5.961
-113.8316885,32.76927784,11.804
-113.7261855,32.78594924,19.334
-113.6206382,32.80252241,23.247
-113.515047,32.81899728,28.985
-113.409412,32.8353738,34.972
-114.6950418,32.72029872,19.781
-114.4844901,32.75514537,17.829
-114.3791451,32.7724218,18.799
-114.2737544,32.78960023,31.999
-114.1683181,32.80668061,21.603
-114.0628365,32.82366288,17.279
-113.9573099,32.84054699,17.487
-113.8517384,32.85733288,21.341
-113.7461223,32.87402051,21.636
-113.6404619,32.89060981,23.072
-113.5347573,32.90710074,14.793
-113.4290088,32.92349324,10.525
-114.3998038,32.86037853,14.032
-114.2943005,32.87757366,15.566
-114.1887516,32.89467065,18.558
-114.0831571,32.91166946,19.974
-113.9775175,32.92857002,28.563
-113.8718329,32.94537229,24.305
-113.7661036,32.9620762,24.291
-113.6603297,32.97868171,33.408
-113.5545115,32.99518877,33.097
-113.4486493,33.01159731,25.335
-113.3427433,33.02790729,32.535
-114.4205084,32.94831944,9.888
-114.3148923,32.96553134,14.852
-114.2092304,32.98264502,18.482
-114.103523,32.99966043,34.234
-113.9977701,33.01657752,29.844
-113.8919722,33.03339623,25.512
-113.7861293,33.0501165,28.745
-113.6802418,33.06673829,34.022
-113.5743098,33.08326153,35.759
-113.4683336,33.09968619,30.836
-113.3623135,33.11601219,27.596
-114.2297549,33.07060388,16.78
-114.1239342,33.08763596,34.043
-114.0180679,33.10456964,30.68
-113.9121563,33.12140486,28.573
-113.8061997,33.13814156,26.653
-113.7001983,33.15477969,34.599
-113.5941523,33.1713192,36.854
-113.4880619,33.18776003,31.668
-113.3819275,33.20410213,27.764
-114.2503252,33.15854738,18.648
-114.1443909,33.17559621,30.038
-114.0384109,33.19254656,39.055
-113.9323855,33.20939835,34.311
-113.8263149,33.22615155,40.431
-113.7201994,33.2428061,43.724
-113.6140391,33.25936194,39.076
-113.5078343,33.27581901,37.911
-113.4015853,33.29217727,34.044
-114.1648933,33.26354134,29.954
-114.0587994,33.28050842,32.109
-113.9526599,33.29737687,40.173
-113.8464751,33.31414664,44.899
-113.7402452,33.33081766,41.203
-113.6339704,33.3473899,38.472
-113.527651,33.36386329,42.993
-114.1854415,33.35147152,22.919
-114.0792334,33.3684554,32.421
-113.9729797,33.38534057,44.268
-114.2060356,33.43938691,20.125
-114.0997132,33.45638767,21.559
-106.1799042,34.88136784,3.564
-106.9596196,34.9007536,0.956
-106.850004,34.91098788,3.693
-106.7403594,34.92111961,5.54
-106.6306861,34.93114875,2.66
-106.5209843,34.94107527,4.874
-106.4112544,34.95089914,6.745
-106.3014966,34.9606203,4.118
-106.9723302,34.98954124,-6.708
-106.8625897,34.99978642,-0.885
-106.7528201,35.00992894,-4.83
-106.6430217,35.01996876,-0.946
-106.5331948,35.02990586,0.304
-106.4233396,35.0397402,7.215
-106.3134564,35.04947173,1.145
-107.0949064,35.06796073,-2.703
-106.9850702,35.07831956,-7.245
-106.8752046,35.08857567,-4.487
-106.7653097,35.09872902,-0.582
-106.6553859,35.10877958,8.497
-106.5454335,35.11872731,2.006
-106.4354527,35.12857216,7.615
-106.3254438,35.13831411,3.679
-107.1078013,35.15671882,-3.991
-106.9978397,35.16708874,-3.753
-106.8878486,35.17735583,-6.173
-106.7778282,35.18752006,-0.195
-106.6677787,35.1975814,4.595
-106.5577005,35.20753979,7.356
